,,,,,,,
,0.0, ,,,,,
,0.968416,0.964778,0.960953,0.956954,0.952792,0.944124,
,0.934744,0.924583,0.913973,0.902694,0.890837,0.878766,
,0.866493,0.854141,0.842171,0.830720,0.819753,0.809997,
,0.802291,0.797737,0.797007,0.805579,0.820742,0.830957,
,0.835240,0.835295,0.831628,0.830901,0.840575,0.866994,
,0.903527,0.941801,0.981692,1.020921,1.049744,1.068724,
,1.087685,1.111682,1.140628,1.173382,1.214969,1.259495,
,1.302663,1.346760,1.387639,1.425425,1.455868,1.476628,
,1.493473,1.506677,1.516305,1.523589,1.528933,1.535363,
,1.543211,1.548070,1.553435,1.560870,1.570304,1.584638,
,1.606068,1.626822,1.633849,1.619420,1.586268,1.536403,
,1.496271,1.471129,1.461485,1.460977,1.469275,1.489551,
,1.521276,1.559942,1.596861,1.620422,1.641473,1.650184,
,1.652917,1.653100,1.647245,1.635062,1.605555,1.568183,
,1.549412,1.543062,1.513343,1.491881,1.475183,1.462543,
,1.451724,1.442296,1.434685,1.427828,1.421603,1.415921,
,1.410702,1.406358,1.402321,1.398535,1.394993,1.391674,
,1.388881,1.386239,1.383726,1.381341,1.379072,1.376902,
,1.375086,1.373098,1.371437,1.369839,1.368287,1.366812,
,1.365376,1.363990,1.362616,1.361513,1.360441,1.359231,
,1.358224,1.357247,1.356295,1.355370,1.354470,1.353594,
,1.352740,1.352046,1.351231,1.350438,1.349793,1.349159,
,1.348417,1.347811,1.347219,1.346636,1.346066,1.345505,
,1.344956,1.344418,1.343889,1.343368,1.342858,1.342455,
,1.341961,1.341475,1.341093,1.340620,1.340248,1.339791,
,1.339430,1.339073,1.338635,1.338288,1.337944,1.337607,
,1.337273,1.336943,1.336615,1.336292,1.335972,1.335656,
,1.335344,1.335035,1.334729,1.334425,1.334200,1.333902,
,1.333609,1.333316,1.333100,1.332813,1.332598,1.332317,
,1.332106,1.331826,1.331619,1.331345,1.331144,1.330877,
,1.330683,1.330490,1.330238,1.330052,1.329869,1.329690,
,1.329452,1.329278,1.329106,1.328938,1.328769,1.328603,
,1.328440,1.328279,1.328120,1.327963,1.327808,1.327652,
,1.327502,1.327350,1.327201,1.327055,1.326909,1.326764,
,1.326667,1.326524,1.326382,1.326244,1.326104,1.326012,
,1.325874,1.325739,1.325648,1.325512,1.325379,1.325290,
,1.325157,1.325025,1.324937,1.324805,1.324718,1.324590,
,1.324502,1.324373,1.324244,1.324159,1.324074,1.323946,
,1.323859,1.323732,1.323648,1.323520,1.323434,1.323351,
,1.323222,1.323138,1.323054,1.322926,1.322842,1.322757,
,1.322630,1.322546,1.322462,1.322333,1.322249,1.322165,
,1.322080,1.321994,1.321866,1.321780,1.321695,1.321521,
,1.321303,1.321128,1.320952,1.320775,1.320596,1.320416,
,1.320233,1.320051,1.319865,1.319678,1.319488,1.319296,
,1.319103,1.318909,1.318763,1.318566,1.318366,1.318162,
,1.318008,1.317799,1.317641,1.317427,1.317263,1.317042,
,1.316873,1.316645,1.316470,1.316233,1.316052,1.315868,
,1.315618,1.315425,1.315228,1.315031,1.314760,1.314547,
,1.314329,1.314104,1.313871,1.313671,1.313518,1.313373,
,1.313220,1.313055,1.312888,1.312715,1.312525,1.312318,
,1.312093,1.311852,1.311604,1.311352,1.311097,1.310923,
,1.310659,1.310387,1.310114,1.309928,1.309642,1.309352,
,1.309055,1.308855,1.308548,1.308341,1.308021,1.307672,
,1.307435,1.307073,1.306829,1.306453,1.306070,1.305809,
,1.305413,1.305142,1.304727,1.304442,1.304155,1.303718,
,1.303418,1.302947,1.302616,1.302269,1.301709,1.301291,
,1.300633,1.300214,1.299860,1.299545,1.298998,1.298791,
,1.298793,1.298681,1.298590,1.298472,1.298308,1.298051,
,1.297607,1.297292,1.296913,1.296499,1.296066,1.295606,
,1.294919,1.294457,1.293973,1.293476,1.292966,1.292438,
,1.291899,1.291353,1.290795,1.290221,1.289634,1.289033,
,1.288418,1.287787,1.287139,1.286474,1.285790,1.285087,
,1.284365,1.283619,1.282852,1.282064,1.281256,1.280421,
,1.279561,1.278675,1.277755,1.276797,1.276305,1.275295,
,1.274257,1.273184,1.272062,1.270902,1.269682,1.269059,
,1.267787,1.266450,1.265059,1.263577,1.262824,1.261297,
,1.259683,1.257969,1.257102,1.255347,1.253465,1.251445,
,1.250383,1.248127,1.245672,1.243014,1.240167,1.238670,
,1.237089,1.235426,1.233679,1.231834,1.227769,1.225483,
,1.223082,1.220535,1.218078,1.215699,1.209954,1.206519,
,1.202951,1.199289,1.195340,1.191390,1.188087,1.179962,
,1.174582,1.168874,1.160993,1.152876,1.149520,1.142068,
,1.136183,1.132860,1.131711,1.132778,1.130913,1.127959,
,1.127558,1.129478,1.128413,1.125532,1.125351,1.127523,
,1.133346,1.142386,1.145545,1.152284,1.162372,1.178446,
,1.185419,1.195889,1.208002,1.229654,1.240033,1.252073,
,1.263935,1.285942,1.297762,1.307891,1.326310,1.334533,
,1.352917,1.411876,1.452013,1.466753,1.461522,1.449409,
,1.432585,1.417064,1.404875,1.393260,1.384213,1.376092,
,1.368863,1.362546,1.356937,1.351891,1.347393,1.343958,
,1.340174,1.336658,1.333929,1.331403,1.328504,1.326183,
,1.323997,1.321906,1.319948,1.318113,1.316398,1.314920,
,1.313587,1.312483,1.311785,1.311588,1.311451,1.311148,
,1.310657,1.309721,1.308720,1.307228,1.305885,1.304258,
,1.301965,1.299910,1.297550,1.294933,1.292117,1.289015,
,1.285729,1.282194,1.278291,1.273883,1.268802,1.262994,
,1.256584,1.248370,1.242239,1.234896,1.229289,1.231892,
,1.242862,1.268459,1.295314,1.330121,1.341605,1.339863,
,1.335754,1.329242,1.325038,1.320468,1.317726,1.314837,
,1.311404,1.309021,1.306716,1.304521,1.301901,1.300125,
,1.298382,1.296751,1.295193,1.293609,1.292093,1.290696,
,1.289296,1.287944,1.286624,1.285242,1.283912,1.282606,
,1.281248,1.279895,1.278508,1.277123,1.276220,1.274794,
,1.273363,1.271952,1.270543,1.269613,1.268163,1.266657,
,1.265652,1.264125,1.262564,1.261488,1.259903,1.258240,
,1.257072,1.255384,1.254220,1.252405,1.251193,1.249353,
,1.247433,1.246095,1.244791,1.242789,1.241424,1.239322,
,1.237862,1.235657,1.234142,1.232659,1.230259,1.228589,
,1.226967,1.224439,1.222699,1.220909,1.218113,1.216115,
,1.214136,1.211068,1.208909,1.206729,1.204471,1.202228,
,1.198600,1.195932,1.193164,1.190334,1.187365,1.183900,
,1.180893,1.178360,1.174182,1.170827,1.167354,1.163960,
,1.160584,1.157248,1.153843,1.150368,1.146959,1.143601,
,1.140345,1.137372,1.134419,1.131445,1.128640,1.125466,
,1.122010,1.118841,1.116059,1.113289,1.110334,1.107674,
,1.105361,1.103057,1.100705,1.097503,1.096584,1.096068,
,1.094339,1.092339,1.090622,1.089062,1.086474,1.086163,
,1.087480,1.087926,1.087993,1.086723,1.087212,1.089721,
,1.090913,1.091270,1.092375,1.095643,1.098011,1.099603,
,1.100816,1.104624,1.107403,1.108999,1.110319,1.114243,
,1.116753,1.118262,1.122067,1.124841,1.126485,1.130583,
,1.133825,1.135773,1.139515,1.141428,1.145850,1.149628,
,1.151643,1.156338,1.160150,1.161869,1.165763,1.167947,
,1.172049,1.174089,1.178513,1.182458,1.184740,1.189086,
